"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000137265",0.522811855230981,-1.10524176998217,2.58077924529657,-0.428258934582046,0.668462613099471,0.76017666733314,"IRF4","3662","interferon regulatory factor 4"
"ENSG00000112685",766.611143734002,-0.531129721087602,0.0714922577661389,-7.42919216266748,1.09262916072403e-13,5.61086012918147e-13,"EXOC2","55770","exocyst complex component 2"
"ENSG00000188996",2.20895732347848,-0.755262151816637,1.22526884890217,-0.616405250564676,0.537627088855964,0.647983974121623,"HUS1B","135458","HUS1 checkpoint clamp component B"
"ENSG00000164379",17.6911305914125,3.76917117944944,0.662801914065096,5.68672343797615,1.29499918443635e-08,4.85237425582175e-08,"FOXQ1","94234","forkhead box Q1"
"ENSG00000137273",409.244866461194,0.750172012880893,0.0953622924463251,7.86654760111948,3.64562048303572e-15,2.02065267690788e-14,"FOXF2","2295","forkhead box F2"
"ENSG00000054598",437.695036757538,0.707558412022868,0.0919945081935036,7.69131142627092,1.45634461992867e-14,7.85924826382595e-14,"FOXC1","2296","forkhead box C1"
"ENSG00000112699",199.624327673351,-0.621751097046187,0.130443559787275,-4.7664376689821,1.87511703251164e-06,5.8401257026958e-06,"GMDS","2762","GDP-mannose 4,6-dehydratase"
"ENSG00000145949",9.41099133870497,0.0880230496019399,0.572301721983433,0.153805320202213,0.877763238840948,0.917610626616392,"MYLK4","340156","myosin light chain kinase family member 4"
"ENSG00000124535",957.024997555624,0.623115026034672,0.0726001466893752,8.58283425652999,9.25636800513141e-18,5.78542627903421e-17,"WRNIP1","56897","WRN helicase interacting protein 1"
"ENSG00000021355",211.238305406742,-0.722803894971983,0.128946798258564,-5.6054427464156,2.07723280830016e-08,7.6516513693396e-08,"SERPINB1","1992","serpin family B member 1"
"ENSG00000170542",65.7389018979253,-0.0895073155697139,0.223556290601752,-0.400379319807038,0.688877153663065,0.776257473100867,"SERPINB9","5272","serpin family B member 9"
"ENSG00000124570",1342.2677216343,-0.0749251966856014,0.0613405914153854,-1.22146192197959,0.221911174396802,0.316880814674941,"SERPINB6","5269","serpin family B member 6"
"ENSG00000124588",356.285739311854,-0.439632532983003,0.102731753208159,-4.27942207987246,1.87379222537809e-05,5.26921385568065e-05,"NQO2","4835","N-ribosyldihydronicotinamide:quinone dehydrogenase 2"
"ENSG00000137275",580.294676939161,-0.0545247748172245,0.0792680154110595,-0.687853411422953,0.491545097318575,0.604051667162608,"RIPK1","8737","receptor interacting serine/threonine kinase 1"
"ENSG00000137274",87.4603378563679,-0.559723383916098,0.199748755663588,-2.80213702486723,0.00507653066803795,0.0105288360520044,"BPHL","670","biphenyl hydrolase like"
"ENSG00000137267",1001.78841619766,-1.74527595643447,0.076900546903928,-22.6952346465735,4.99273725063994e-114,2.65642460649572e-112,"TUBB2A","7280","tubulin beta 2A class IIa"
"ENSG00000137285",105.730191384313,-1.38835141675947,0.191616147870569,-7.24548234680755,4.30902903232396e-13,2.14693948202808e-12,"TUBB2B","347733","tubulin beta 2B class IIb"
"ENSG00000180822",129.674834100819,-0.202937058129491,0.159923184954802,-1.26896583623472,0.204453249174515,0.296024362543865,"PSMG4","389362","proteasome assembly chaperone 4"
"ENSG00000137266",141.25636145177,1.02410836719879,0.168269856072862,6.08610710854439,1.15689062957513e-09,4.65472402366318e-09,"SLC22A23","63027","solute carrier family 22 member 23"
"ENSG00000168994",772.481804485421,-0.550937563819743,0.0736849202441351,-7.476937777694,7.60744109845145e-14,3.9589854134526e-13,"PXDC1","221749","PX domain containing 1"
"ENSG00000145945",77.6802568117903,-0.790654202435302,0.202717723113678,-3.90027171917241,9.6084788217043e-05,0.00024970862435951,"FAM50B","26240","family with sequence similarity 50 member B"
"ENSG00000112739",1194.54662404321,0.203387411747821,0.0625118953536676,3.25357934833259,0.00113960893509395,0.0025967155976213,"PRP4K","8899","pre-mRNA processing factor kinase PRP4K"
"ENSG00000145975",1.26525521478988,2.54929556139149,1.74689041149387,1.45933342161483,0.144473360881289,0.219532775818996,"FAM217A","222826","family with sequence similarity 217 member A"
"ENSG00000185689",3.6301314449373,-0.480766766685678,0.924861872283808,-0.519825479991403,0.603185218445468,0.705031624192982,NA,NA,NA
"ENSG00000198721",634.101543044903,-0.444628792751035,0.0814834290979789,-5.45667748244119,4.85126350710541e-08,1.73454443395729e-07,"ECI2","10455","enoyl-CoA delta isomerase 2"
"ENSG00000153046",601.714334726115,0.553529010703386,0.08040295521444,6.88443614077477,5.80168721547798e-12,2.71704055232649e-11,"CDYL","9425","chromodomain Y like"
"ENSG00000124787",102.389980936558,-0.383801340006415,0.183741116539275,-2.08881576010439,0.0367243111658604,0.0647187490090219,"RPP40","10799","ribonuclease P/MRP subunit p40"
"ENSG00000219607",10.6928390160803,-0.204941105524234,0.53764611139432,-0.381182159009285,0.70306808662311,0.787667137404071,"PPP1R3G","648791","protein phosphatase 1 regulatory subunit 3G"
"ENSG00000214113",214.735165416295,-0.314263995953332,0.126523388462122,-2.48384112829395,0.0129973780012389,0.0251253091529721,"LYRM4","57128","LYR motif containing 4"
"ENSG00000145982",116.115481612672,-0.320930961057809,0.164768605567381,-1.94776765848496,0.0514427702489917,0.0879371398671378,"FARS2","10667","phenylalanyl-tRNA synthetase 2, mitochondrial"
"ENSG00000124785",1.25582460958268,-0.733748982753426,1.65382164658876,-0.443668750053482,0.657282092046885,0.751223223930748,"NRN1","51299","neuritin 1"
"ENSG00000124782",488.219803651134,-0.120155232133699,0.0853089232023177,-1.40847202875531,0.158991343872164,0.238519383752845,"RREB1","6239","ras responsive element binding protein 1"
"ENSG00000124783",4636.451048028,-0.118619681429502,0.0461343501870544,-2.57117919616406,0.0101352868370489,0.0199831247363781,"SSR1","6745","signal sequence receptor subunit 1"
"ENSG00000164304",0.144923387344288,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"CAGE1","285782","cancer antigen 1"
"ENSG00000124784",318.879537417061,-0.0277247895095651,0.106000290665325,-0.261553900801089,0.793665388784637,0.856589549666791,"RIOK1","83732","RIO kinase 1"
"ENSG00000096696",3646.98281018051,1.21891410112671,0.0591802007434759,20.5966537087336,2.94074586862068e-94,1.16821327794425e-92,"DSP","1832","desmoplakin"
"ENSG00000168566",338.986866639628,0.134961564710102,0.102086735490293,1.32202841105576,0.186158690407346,0.27341814112514,"SNRNP48","154007","small nuclear ribonucleoprotein U11/U12 subunit 48"
"ENSG00000153162",22.0265005377848,0.621598336059207,0.382991539770221,1.62300800804148,0.104587693001953,0.165539289305955,"BMP6","654","bone morphogenetic protein 6"
"ENSG00000259040",0.177436594104331,0.785955538541562,4.05983006406648,0.193593211079953,0.846494414401534,NA,"BLOC1S5-TXNDC5","100526836","BLOC1S5-TXNDC5 readthrough (NMD candidate)"
"ENSG00000239264",145.508595652882,-0.686606515119187,0.152712253654946,-4.49608003736609,6.92176902296783e-06,2.03985266667666e-05,"TXNDC5","81567","thioredoxin domain containing 5"
"ENSG00000188428",145.60063593455,-0.265711940047422,0.155328709385314,-1.7106428109712,0.0871470708716174,0.140799553881374,"BLOC1S5","63915","biogenesis of lysosomal organelles complex 1 subunit 5"
"ENSG00000124802",145.254716886392,0.0893375229112168,0.147650611211208,0.605060298622286,0.545138932338705,0.653989221392579,"EEF1E1","9521","eukaryotic translation elongation factor 1 epsilon 1"
"ENSG00000124786",661.064461433121,0.251597847599211,0.0819835114094212,3.06888352638063,0.00214860341769802,0.00471643091600141,"SLC35B3","51000","solute carrier family 35 member B3"
"ENSG00000181355",0.177436594104331,0.785955538541562,4.05983006406648,0.193593211079953,0.846494414401534,NA,NA,NA,NA
"ENSG00000137203",70.6664110784863,-0.604148177906098,0.217213230060465,-2.78135994634361,0.00541316817450285,0.0111782643345696,"TFAP2A","7020","transcription factor AP-2 alpha"
"ENSG00000111846",83.3342479221275,0.845013206264921,0.208185348712736,4.05894656607613,4.92945907829857e-05,0.000132452812937036,"GCNT2","2651","glucosaminyl (N-acetyl) transferase 2 (I blood group)"
"ENSG00000137434",1.24385229121355,0.241675585959801,1.66142266839504,0.145463036322517,0.884345298038023,0.921419653763477,"C6orf52","347744","chromosome 6 open reading frame 52"
"ENSG00000111845",326.968438136006,-0.0374094660407694,0.103086325941196,-0.362894551718811,0.71668365682389,0.798896777058167,"PAK1IP1","55003","PAK1 interacting protein 1"
"ENSG00000111843",1225.92840655923,0.184315403004037,0.0599638660263839,3.07377451151897,0.00211369126080723,0.00464602264008606,"TMEM14C","51522","transmembrane protein 14C"
"ENSG00000137210",303.918923155516,-0.531973673753468,0.10626242045288,-5.00622582740211,5.55076308879408e-07,1.82239132106588e-06,"TMEM14B","81853","transmembrane protein 14B"
"ENSG00000111837",3.7617185387606,-0.392117077324111,0.955605874753615,-0.410333472913413,0.681561340772237,0.771352487688306,"MAK","4117","male germ cell associated kinase"
"ENSG00000153157",0.207974888783441,-1.13759906922418,3.81294567184687,-0.298351764522563,0.765434699792698,NA,"SYCP2L","221711","synaptonemal complex protein 2 like"
"ENSG00000197977",138.440519118398,-3.0417788297695,0.20516576743177,-14.8259569217905,9.95510710551211e-50,1.70404609199811e-48,"ELOVL2","54898","ELOVL fatty acid elongase 2"
"ENSG00000224531",664.204424935651,0.670138099045265,0.0775874958423561,8.63719200845024,5.76115116615151e-18,3.63942759908877e-17,"SMIM13","221710","small integral membrane protein 13"
"ENSG00000111859",365.136930404854,-0.792275698985861,0.106336358105971,-7.45065670009415,9.28767523845983e-14,4.80118406399232e-13,"NEDD9","4739","neural precursor cell expressed, developmentally down-regulated 9"
"ENSG00000205269",37.9827174447562,-0.032773633560782,0.290659960739713,-0.112755927845635,0.91022405991874,0.93970336338102,"TMEM170B","100113407","transmembrane protein 170B"
"ENSG00000111863",18.957035623776,-0.165461917730777,0.424258000785976,-0.390003058102012,0.696534285599434,0.782492743438102,"ADTRP","84830","androgen dependent TFPI regulating protein"
"ENSG00000095951",583.242830931444,0.0162402552250392,0.0788853080243362,0.20587173495005,0.836891104741627,0.889777889314825,"HIVEP1","3096","HIVEP zinc finger 1"
"ENSG00000078401",187.05654488053,-0.502440217010064,0.266367279083119,-1.88626853395638,0.059258777252164,0.0998920117971397,"EDN1","1906","endothelin 1"
"ENSG00000112137",1.94357561079221,2.10132492372918,1.4539510489766,1.44525149261954,0.148387257537392,0.22478021236375,"PHACTR1","221692","phosphatase and actin regulator 1"
"ENSG00000145979",214.523932855739,0.376373493650466,0.125854744759653,2.99053877046298,0.00278485774495271,0.0060127795846928,"TBC1D7","51256","TBC1 domain family member 7"
"ENSG00000145990",88.9445229177702,-0.539240587133739,0.196420540993103,-2.74533704269083,0.0060448780168212,0.01237696752041,"GFOD1","54438","Gfo/Idh/MocA-like oxidoreductase domain containing 1"
"ENSG00000124523",80.9468260733816,-0.4502419145734,0.198676847902341,-2.26620222399902,0.0234390045436028,0.0430138275387396,"SIRT5","23408","sirtuin 5"
"ENSG00000225921",757.784688790004,-0.230190647300113,0.071698574874794,-3.21053309221405,0.00132489012584968,0.00299023440655016,"NOL7","51406","nucleolar protein 7"
"ENSG00000010017",1039.11048368597,0.512900687557185,0.0663769052016633,7.7270955311778,1.10028077565804e-14,5.96174193810595e-14,"RANBP9","10048","RAN binding protein 9"
"ENSG00000050393",392.328056806498,-0.409143424174738,0.0938958213637658,-4.35741887372876,1.31605254717029e-05,3.75963993801041e-05,"MCUR1","63933","mitochondrial calcium uniporter regulator 1"
"ENSG00000180537",107.750960121623,-0.434893696409282,0.175671243020174,-2.47561119812501,0.0133008335279695,0.025651358876631,"RNF182","221687","ring finger protein 182"
"ENSG00000112149",25.4196749578591,-1.48240136711506,0.370132451625354,-4.00505646182988,6.20026696591213e-05,0.00016472667569693,"CD83","9308","CD83 molecule"
"ENSG00000008083",714.524156011587,1.21827857128442,0.089769992499531,13.5711114300337,5.9414228399473e-42,8.51796593532523e-41,"JARID2","3720","jumonji and AT-rich interaction domain containing 2"
"ENSG00000047579",145.192405451414,0.180117207739954,0.149255775106218,1.20676876731754,0.227521207345741,0.323138862358279,"DTNBP1","84062","dystrobrevin binding protein 1"
"ENSG00000007944",44.2585688874137,0.342236573286967,0.266543086742239,1.28398217890351,0.199148191021912,0.289795225047486,"MYLIP","29116","myosin regulatory light chain interacting protein"
"ENSG00000137198",90.8069375641053,-0.88579204978922,0.190943528776593,-4.63902628941989,3.50054527279948e-06,1.06483046915415e-05,"GMPR","2766","guanosine monophosphate reductase"
"ENSG00000124788",624.056868074326,0.785875590469653,0.0794298016644522,9.89396390273704,4.42165117867745e-23,3.51111503617178e-22,"ATXN1","6310","ataxin 1"
"ENSG00000112183",254.135811474577,0.0586027382233004,0.123963763727336,0.472740875730428,0.636398060325861,0.732867214649363,"RBM24","221662","RNA binding motif protein 24"
"ENSG00000112186",594.764952135933,-2.53736074346005,0.102393456214208,-24.7804970871562,1.45499058325607e-135,1.11685683416812e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000137414",573.781379237565,-0.758401955467566,0.0836994182709792,-9.06101823805058,1.29238395020356e-19,8.77749062585254e-19,"FAM8A1","51439","family with sequence similarity 8 member A1"
"ENSG00000124789",1177.51995188955,-0.0163900105681318,0.0610825586539191,-0.268325540535952,0.788448748314122,0.852639763400331,"NUP153","9972","nucleoporin 153"
"ENSG00000137177",1765.17620000141,0.0837411721786273,0.0550583627138168,1.52095282262385,0.128271676785135,0.197768382933291,"KIF13A","63971","kinesin family member 13A"
"ENSG00000187566",15.6984752563861,-0.627101044862306,0.457855996658705,-1.36964689648864,0.170797152883721,0.25354637784048,"NHLRC1","378884","NHL repeat containing E3 ubiquitin protein ligase 1"
"ENSG00000137364",345.140877487719,-0.969156592683401,0.102289434518819,-9.47465001876706,2.67656434704046e-21,1.97829515279249e-20,"TPMT","7172","thiopurine S-methyltransferase"
"ENSG00000165097",298.784226274487,-0.78060702460825,0.108782603530398,-7.17584429196089,7.1862306716328e-13,3.54216279727506e-12,"KDM1B","221656","lysine demethylase 1B"
"ENSG00000124795",1373.42152304554,-1.49727045988486,0.0628971093208084,-23.8050758779389,2.95905725637623e-125,1.91274499317863e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137393",31.921447039,-1.20204311333084,0.323186331527073,-3.71935009643238,0.000199736045330033,0.000501227624054831,"RNF144B","255488","ring finger protein 144B"
"ENSG00000172201",102.662474606563,1.12046197851222,0.18127606889496,6.18097019282491,6.3708845971866e-10,2.61470613181108e-09,"ID4","3400","inhibitor of DNA binding 4"
"ENSG00000172197",14.3384166783033,-1.3360264510284,0.495532351501152,-2.6961437471864,0.00701473878905791,0.0141970914958989,"MBOAT1","154141","membrane bound glycerophospholipid O-acyltransferase 1"
"ENSG00000112242",533.047816467535,0.0156123052095793,0.0845669189076094,0.184614804597953,0.853531173159348,0.900869962596492,"E2F3","1871","E2F transcription factor 3"
"ENSG00000145996",130.151891013581,-0.447463579391718,0.158380832988072,-2.82523819928019,0.00472454791141016,0.00985010427477195,"CDKAL1","54901","CDKAL1 threonylcarbamoyladenosine tRNA methylthiotransferase"
"ENSG00000124766",2576.65254960143,2.39228794577012,0.0617086151781327,38.7674871468815,0,0,"SOX4","6659","SRY-box transcription factor 4"
"ENSG00000172179",0.343793552359272,-0.175813377778437,2.97386105846404,-0.0591195668937009,0.952856873771361,NA,"PRL","5617","prolactin"
"ENSG00000146038",0.434770162032863,-2.39252432675425,2.86003924266074,-0.836535489117433,0.402853720270798,NA,"DCDC2","51473","doublecortin domain containing 2"
"ENSG00000124532",311.831568495703,-0.313734207785526,0.107130255512484,-2.92853037906707,0.00340568550186662,0.00726487088240125,"MRS2","57380","magnesium transporter MRS2"
"ENSG00000112293",3.34922880742585,-1.80620565316737,1.06696531186371,-1.69284383764304,0.0904851958973195,0.145348317943836,"GPLD1","2822","glycosylphosphatidylinositol specific phospholipase D1"
"ENSG00000112294",26.686584200075,-1.6024756365797,0.366770830906172,-4.36914689377152,1.2473284717431e-05,3.57161978172718e-05,"ALDH5A1","7915","aldehyde dehydrogenase 5 family member A1"
"ENSG00000137261",4.44795846297721,0.663459681783451,0.837814258447428,0.791893519469247,0.428422765986285,0.543503522337211,"KIAA0319","9856","KIAA0319"
"ENSG00000111802",656.607097114607,0.531190237229502,0.0771838696112455,6.88214052890798,5.89598052266181e-12,2.76032277455495e-11,"TDP2","51567","tyrosyl-DNA phosphodiesterase 2"
"ENSG00000112304",197.399313863118,0.0173256148575152,0.136111118964608,0.127290224261695,0.898710697278379,0.930401675785947,"ACOT13","55856","acyl-CoA thioesterase 13"
"ENSG00000112308",2087.34773372006,-0.828634934580549,0.0556821805103901,-14.8815101525331,4.34578298723158e-50,7.49978333323407e-49,"C6orf62","81688","chromosome 6 open reading frame 62"
"ENSG00000112312",148.220878583035,-1.46386224827512,0.160189031875014,-9.13834256403577,6.34167734261903e-20,4.37359104705285e-19,"GMNN","51053","geminin DNA replication inhibitor"
"ENSG00000111913",91.8473549488077,-0.0317716642027253,0.201407976467424,-0.157747795097202,0.874655536924181,0.915270754273543,"RIPOR2","9750","RHO family interacting cell polarization regulator 2"
"ENSG00000079691",90.0246456479011,-0.346980490257492,0.193489837456421,-1.79327501029939,0.0729289611701371,0.120199846759727,"CARMIL1","55604","capping protein regulator and myosin 1 linker 1"
"ENSG00000112343",460.910194197442,0.245060268518776,0.0884138659866377,2.77174022178617,0.0055757514349969,0.0114818254364936,"TRIM38","10475","tripartite motif containing 38"
"ENSG00000275714",1.20885120841612,-1.65578877798507,1.84255055696286,-0.898639536227632,0.368844692574925,0.482088779635442,"H3C1","8350","H3 clustered histone 1"
"ENSG00000278705",0.144923387344288,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"H4C2","8366","H4 clustered histone 2"
"ENSG00000274267",1.94828486831715,-1.17825273918063,1.2955302660782,-0.90947527049863,0.363099305640889,0.476057073795518,NA,NA,NA
"ENSG00000276410",0.524359606764384,0.73325316373059,2.57840773612285,0.284382160919662,0.776117528417087,0.844039266072242,"H2BC3","3018","H2B clustered histone 3"
"ENSG00000278272",0.943604139479462,-0.0804144521388865,1.77307814976139,-0.0453530218900437,0.963825925528178,0.974872451474455,NA,NA,NA
"ENSG00000187837",300.864291323911,0.197328191798223,0.109060762469333,1.80934175894571,0.0703979252406472,0.116497262766299,"H1-2","3006","H1.2 linker histone, cluster member"
"ENSG00000010704",172.367789229143,-0.585739760108759,0.143792344936633,-4.07351142626463,4.63095784035668e-05,0.000125047740291639,"HFE","3077","homeostatic iron regulator"
"ENSG00000197061",1.40281757208086,1.66095014657975,1.66565345734466,0.997176296939699,0.318678944115934,0.427282594466943,"H4C3","8364","H4 clustered histone 3"
"ENSG00000187475",0.490691851784492,2.31472564985574,2.55147730851074,0.907209968959832,0.364295772981632,NA,"H1-6","3010","H1.6 linker histone, cluster member"
"ENSG00000180596",94.9050177720114,0.3449952305452,0.184040597012809,1.87456048363714,0.0608532138375089,0.102287256562181,"H2BC4","8347","H2B clustered histone 4"
"ENSG00000180573",1093.53909307489,1.09161998431998,0.0648970984491486,16.8207825990147,1.71873244140766e-63,3.92723701108003e-62,"H2AC6","8334","H2A clustered histone 6"
"ENSG00000168298",0.911514783367298,-0.870926514612549,1.930643170626,-0.451106930510705,0.651912482904785,0.746069744762442,"H1-4","3008","H1.4 linker histone, cluster member"
"ENSG00000158373",190.420821969902,1.38469215391862,0.143536130523088,9.64699374904696,5.06178577869433e-22,3.88747257980183e-21,"H2BC5","3017","H2B clustered histone 5"
"ENSG00000274290",1.0723909605769,-1.10313479391042,1.80533903516286,-0.611040238107359,0.541172942007461,0.650714434144241,"H2BC6","8344","H2B clustered histone 6"
"ENSG00000277157",1.65892926615126,-1.96450120463872,1.58217716649233,-1.24164426477851,0.214367842284106,0.308049264779948,"H4C4","8360","H4 clustered histone 4"
"ENSG00000197409",22.6275042877118,-0.167964575019335,0.383941029370115,-0.437474930186269,0.661766953416761,0.755528806217075,"H3C4","8351","H3 clustered histone 4"
"ENSG00000196866",8.35797925699155,-0.161219586325766,0.619381207156993,-0.260291375428996,0.794639024798673,0.857349190884542,"H2AC7","3013","H2A clustered histone 7"
"ENSG00000277224",1.32501527098049,2.57054373478064,1.74709416915332,1.47132523258685,0.141203182610681,0.215275848090381,"H2BC7","8343","H2B clustered histone 7"
"ENSG00000276966",5.92948972110783,0.94527791356552,0.745649262084797,1.26772460140653,0.204896316122018,0.296578462679857,"H4C5","8367","H4 clustered histone 5"
"ENSG00000273802",41.4513213946772,0.672181626282779,0.276988275375219,2.42675118783355,0.0152347000289516,0.0290577208524251,"H2BC8","8339","H2B clustered histone 8"
"ENSG00000277075",6.89807883466686,1.10155291005414,0.713493734915751,1.54388589016021,0.122615978874892,0.190022533823151,"H2AC8","3012","H2A clustered histone 8"
"ENSG00000274750",8.87331722985337,0.193898197880737,0.609407816151351,0.318174780076304,0.750352362067609,0.824086387268004,"H3C6","8353","H3 clustered histone 6"
"ENSG00000124575",0.782727962269862,0.342775974710684,2.00496399007962,0.17096365640815,0.864252342793895,0.909031617763091,"H1-3","3007","H1.3 linker histone, cluster member"
"ENSG00000277775",0.86398891124593,-2.06357329450302,2.04997583889179,-1.00663298335193,0.314111178067448,0.422156715516875,"H3C7","8968","H3 clustered histone 7"
"ENSG00000275713",3.93648678658218,-2.84681631586811,1.13604388120234,-2.50590348046694,0.0122138955963118,0.0237247563929747,"H2BC9","8345","H2B clustered histone 9"
"ENSG00000273983",1.49608148676037,-3.02924584868217,1.67942833581222,-1.8037362976951,0.0712726564110017,0.117720095280213,"H3C8","8355","H3 clustered histone 8"
"ENSG00000278588",0.752898573728948,-1.93306169038651,2.13934726978553,-0.903575458593173,0.366220559317623,0.479279387229202,"H2BC10","8346","H2B clustered histone 10"
"ENSG00000158406",59.8942226076227,0.567471291525525,0.242794148382539,2.33725275220156,0.019426045692855,0.0362727811252119,"H4C8","8365","H4 clustered histone 8"
"ENSG00000186470",362.791185719032,0.911292193493826,0.105574369882444,8.63175593194199,6.04171971763216e-18,3.81013543853071e-17,"BTN3A2","11118","butyrophilin subfamily 3 member A2"
"ENSG00000124508",288.637013046986,0.994687581244779,0.115594986626012,8.6049370329781,7.63586668223281e-18,4.79290473435891e-17,"BTN2A2","10385","butyrophilin subfamily 2 member A2"
"ENSG00000026950",280.788550382968,0.516254668248909,0.111922143999022,4.6126231128437,3.97618888826359e-06,1.20158031238935e-05,"BTN3A1","11119","butyrophilin subfamily 3 member A1"
"ENSG00000111801",251.7636468062,0.4352910771307,0.121727833896626,3.57593709833332,0.000348975561348738,0.000851241612571616,"BTN3A3","10384","butyrophilin subfamily 3 member A3"
"ENSG00000112763",1419.03727296118,0.681254189209643,0.0581819847602351,11.7090228533292,1.14592627120022e-31,1.19862749360886e-30,"BTN2A1","11120","butyrophilin subfamily 2 member A1"
"ENSG00000124557",0.207974888783441,-1.13759906922418,3.81294567184687,-0.298351764522563,0.765434699792698,NA,"BTN1A1","696","butyrophilin subfamily 1 member A1"
"ENSG00000182952",801.415946817955,0.625247137645908,0.0723974959747708,8.63630888371878,5.80584004829941e-18,3.66608700222094e-17,"HMGN4","10473","high mobility group nucleosomal binding domain 4"
"ENSG00000146109",314.382301700303,0.146766914577784,0.10487179731935,1.39948888384984,0.161666429486223,0.241892369316543,"ABT1","29777","activator of basal transcription 1"
"ENSG00000181315",160.930138534754,0.620042858239097,0.152484616323457,4.06626499898084,4.77726111524402e-05,0.00012873884497434,"ZNF322","79692","zinc finger protein 322"
"ENSG00000124635",58.066060449467,1.18291400271487,0.242855084724475,4.87086364305244,1.11111503188262e-06,3.5498836635348e-06,"H2BC11","8970","H2B clustered histone 11"
"ENSG00000196787",36.2355083151567,-0.209893764868747,0.301780391492404,-0.695518233741938,0.486730588336845,0.599434729749179,"H2AC11","8969","H2A clustered histone 11"
"ENSG00000276180",224.38131827193,-0.129401589343681,0.126888490158315,-1.01980557245367,0.307820679856031,0.414723574341181,"H4C9","8294","H4 clustered histone 9"
"ENSG00000197903",577.951322767165,-0.183093695159514,0.0876373396282391,-2.08922014219286,0.0366879110897818,0.0646778030671296,"H2BC12","85236","H2B clustered histone 12"
"ENSG00000274997",0.182309748120255,-1.1375983718191,4.01614646352346,-0.283256196493655,0.776980452872991,NA,"H2AC12","85235","H2A clustered histone 12"
"ENSG00000112812",0.603102032368736,-0.00947384636673025,2.3248283165424,-0.00407507354384784,0.996748570734224,0.99803522219451,"PRSS16","10279","serine protease 16"
"ENSG00000158553",0.207974888783441,-1.13759906922418,3.81294567184687,-0.298351764522563,0.765434699792698,NA,"POM121L2","94026","POM121 transmembrane nucleoporin like 2"
"ENSG00000124613",23.2684973058627,0.602555305701873,0.380115906143183,1.58518834903715,0.112923546866989,0.176899153244652,"ZNF391","346157","zinc finger protein 391"
"ENSG00000096654",119.948417572381,0.382919621266129,0.171176243168147,2.23699045018756,0.0252869642024559,0.0461179654022764,"ZNF184","7738","zinc finger protein 184"
"ENSG00000185130",0.43893440991059,0.661029337243883,2.57304085611652,0.25690588459663,0.797251427763715,NA,"H2BC13","8340","H2B clustered histone 13"
"ENSG00000196747",7.94256478779543,0.891852412258774,0.671351002421207,1.32844429969172,0.184031372987212,0.270910243754311,"H2AC13","8329","H2A clustered histone 13"
"ENSG00000278828",30.9626542490048,0.418640778246977,0.31821290109759,1.31559964037595,0.18830845434155,0.276167782981828,"H3C10","8357","H3 clustered histone 10"
"ENSG00000273703",0.207974888783441,-1.13759906922418,3.81294567184687,-0.298351764522563,0.765434699792698,NA,"H2BC14","8342","H2B clustered histone 14"
"ENSG00000197238",0.517938701215057,0.785794773852443,2.45201358209792,0.320469176675655,0.74861269269973,0.82291801420595,"H4C11","8363","H4 clustered histone 11"
"ENSG00000273542",4.07776021271875,0.477811059692401,0.898235313599878,0.531944193751932,0.594764647457965,0.698234935019555,"H4C12","8362","H4 clustered histone 12"
"ENSG00000233822",20.3968501292661,0.0797369579035114,0.4008780678447,0.198905762872519,0.84233646146955,0.893577119900131,"H2BC15","8341","H2B clustered histone 15"
"ENSG00000276903",0.359746342224585,-0.175813243892765,2.93054158123486,-0.0599934309134361,0.95216086663958,NA,"H2AC16","8332","H2A clustered histone 16"
"ENSG00000184357",1.18967429517707,-3.79816210954076,1.81502133203788,-2.09262670498546,0.0363824907535679,0.0641931220790235,"H1-5","3009","H1.5 linker histone, cluster member"
"ENSG00000275379",0.852694851680678,-0.595903848477234,2.03507831418236,-0.292816175340483,0.769662663768605,0.839286584177346,"H3C11","8354","H3 clustered histone 11"
"ENSG00000275126",0.158192358990472,0.78595520814275,4.0804728567969,0.192613757210411,0.847261469988087,NA,"H4C13","8368","H4 clustered histone 13"
"ENSG00000197153",0.5110906351182,-1.06251184651226,2.46445271627747,-0.431135010014384,0.66637020565565,0.758492747216015,"H3C12","8356","H3 clustered histone 12"
"ENSG00000274641",1.52191052391454,0.729954254923668,1.47663218060719,0.494337225282137,0.621068039533182,0.7201086276957,"H2BC17","8348","H2B clustered histone 17"
"ENSG00000124657",1.02902933633326,-0.137056173900762,1.73390816614341,-0.0790446556380233,0.93699710409354,0.95712942335255,"OR2B6","26212","olfactory receptor family 2 subfamily B member 6"
"ENSG00000197279",4.50197256252271,0.457710820803522,0.823680318324525,0.555689884316486,0.578422872998962,0.684358925505319,"ZNF165","7718","zinc finger protein 165"
"ENSG00000196812",19.8292453565283,0.555092833832667,0.39557654605494,1.40325011522693,0.160542268040583,0.240478905008853,"ZSCAN16","80345","zinc finger and SCAN domain containing 16"
"ENSG00000198315",597.991505948721,0.716143155789644,0.0847526553248228,8.44980199198427,2.91797281571104e-17,1.77413710222563e-16,"ZKSCAN8","7745","zinc finger with KRAB and SCAN domains 8"
